user_gene_set	property_gene_set	universe_count	user_count	property_count	overlap_count	pval
VBSR.1.mod.248	VBSR.1.mod.839	12971	89	110	1	0.274
VBSR.1.mod.111	VBSR.1.mod.248	12971	109	89	1	0.276
VBSR.1.mod.77	VBSR.1.mod.948	12971	110	84	1	0.291
VBSR.1.mod.111	VBSR.1.mod.933	12971	109	84	1	0.293
VBSR.1.mod.263	VBSR.1.mod.307	12971	76	119	1	0.297
VBSR.1.mod.471	VBSR.1.mod.640	12971	70	128	1	0.3
VBSR.1.mod.13	VBSR.1.mod.222	12971	63	140	1	0.304
VBSR.1.mod.263	VBSR.1.mod.40	12971	76	106	1	0.333
VBSR.1.mod.248	VBSR.1.mod.948	12971	89	84	1	0.356
VBSR.1.mod.471	VBSR.1.mod.792	12971	70	99	1	0.381
VBSR.1.mod.471	VBSR.1.mod.639	12971	70	97	1	0.388
VBSR.1.mod.228	VBSR.1.mod.943	12971	177	36	1	0.408
VBSR.1.mod.757	VBSR.1.mod.832	12971	147	118	2	0.412
VBSR.1.mod.545	VBSR.1.mod.832	12971	146	118	2	0.415
VBSR.1.mod.719	VBSR.1.mod.77	12971	154	110	2	0.424
VBSR.1.mod.323	VBSR.1.mod.832	12971	142	118	2	0.43
VBSR.1.mod.40	VBSR.1.mod.719	12971	106	154	2	0.445
VBSR.1.mod.757	VBSR.1.mod.991	12971	147	111	2	0.445
VBSR.1.mod.229	VBSR.1.mod.948	12971	68	84	1	0.446
VBSR.1.mod.545	VBSR.1.mod.991	12971	146	111	2	0.449
VBSR.1.mod.323	VBSR.1.mod.991	12971	142	111	2	0.464
VBSR.1.mod.456	VBSR.1.mod.757	12971	107	147	2	0.465
VBSR.1.mod.692	VBSR.1.mod.757	12971	106	147	2	0.47
VBSR.1.mod.307	VBSR.1.mod.640	12971	119	128	2	0.483
VBSR.1.mod.239	VBSR.1.mod.792	12971	151	99	2	0.494
VBSR.1.mod.77	VBSR.1.mod.990	12971	110	129	2	0.524
VBSR.1.mod.456	VBSR.1.mod.81	12971	107	132	2	0.527
VBSR.1.mod.13	VBSR.1.mod.471	12971	63	70	1	0.538
VBSR.1.mod.40	VBSR.1.mod.990	12971	106	129	2	0.546
VBSR.1.mod.13	VBSR.1.mod.229	12971	63	68	1	0.549
VBSR.1.mod.64	VBSR.1.mod.943	12971	117	36	1	0.555
VBSR.1.mod.351	VBSR.1.mod.95	12971	156	26	1	0.568
VBSR.1.mod.77	VBSR.1.mod.943	12971	110	36	1	0.578
VBSR.1.mod.719	VBSR.1.mod.948	12971	154	84	2	0.58
VBSR.1.mod.456	VBSR.1.mod.943	12971	107	36	1	0.588
VBSR.1.mod.307	VBSR.1.mod.456	12971	119	107	2	0.589
VBSR.1.mod.248	VBSR.1.mod.521	12971	89	143	2	0.59
VBSR.1.mod.640	VBSR.1.mod.792	12971	128	99	2	0.592
VBSR.1.mod.545	VBSR.1.mod.95	12971	146	26	1	0.593
VBSR.1.mod.639	VBSR.1.mod.943	12971	97	36	1	0.625
VBSR.1.mod.550	VBSR.1.mod.81	12971	91	132	2	0.626
VBSR.1.mod.228	VBSR.1.mod.946	12971	177	19	1	0.638
VBSR.1.mod.231	VBSR.1.mod.81	12971	162	132	3	0.642
VBSR.1.mod.550	VBSR.1.mod.943	12971	91	36	1	0.649
VBSR.1.mod.239	VBSR.1.mod.437	12971	151	139	3	0.657
VBSR.1.mod.792	VBSR.1.mod.839	12971	99	110	2	0.688
VBSR.1.mod.263	VBSR.1.mod.323	12971	76	142	2	0.694
VBSR.1.mod.81	VBSR.1.mod.942	12971	132	152	3	0.695
VBSR.1.mod.239	VBSR.1.mod.946	12971	151	19	1	0.7
VBSR.1.mod.757	VBSR.1.mod.946	12971	147	19	1	0.71
VBSR.1.mod.545	VBSR.1.mod.946	12971	146	19	1	0.713
VBSR.1.mod.640	VBSR.1.mod.942	12971	128	152	3	0.722
VBSR.1.mod.792	VBSR.1.mod.95	12971	99	26	1	0.743
VBSR.1.mod.521	VBSR.1.mod.81	12971	143	132	3	0.748
VBSR.1.mod.471	VBSR.1.mod.943	12971	70	36	1	0.751
VBSR.1.mod.263	VBSR.1.mod.990	12971	76	129	2	0.758
VBSR.1.mod.231	VBSR.1.mod.456	12971	162	107	3	0.825
VBSR.1.mod.528	VBSR.1.mod.946	12971	108	19	1	0.833
VBSR.1.mod.521	VBSR.1.mod.64	12971	143	117	3	0.857
VBSR.1.mod.263	VBSR.1.mod.839	12971	76	110	2	0.867
VBSR.1.mod.639	VBSR.1.mod.948	12971	97	84	2	0.885
VBSR.1.mod.231	VBSR.1.mod.792	12971	162	99	3	0.897
VBSR.1.mod.263	VBSR.1.mod.792	12971	76	99	2	0.941
VBSR.1.mod.263	VBSR.1.mod.550	12971	76	91	2	1
VBSR.1.mod.471	VBSR.1.mod.780	12971	70	206	3	1
VBSR.1.mod.229	VBSR.1.mod.780	12971	68	206	3	1.03
VBSR.1.mod.792	VBSR.1.mod.81	12971	99	132	3	1.1
VBSR.1.mod.231	VBSR.1.mod.640	12971	162	128	4	1.12
VBSR.1.mod.307	VBSR.1.mod.692	12971	119	106	3	1.13
VBSR.1.mod.456	VBSR.1.mod.64	12971	107	117	3	1.14
VBSR.1.mod.13	VBSR.1.mod.948	12971	63	84	2	1.2
VBSR.1.mod.307	VBSR.1.mod.550	12971	119	91	3	1.29
VBSR.1.mod.81	VBSR.1.mod.943	12971	132	36	2	1.29
VBSR.1.mod.437	VBSR.1.mod.640	12971	139	128	4	1.31
VBSR.1.mod.307	VBSR.1.mod.943	12971	119	36	2	1.37
VBSR.1.mod.437	VBSR.1.mod.64	12971	139	117	4	1.43
VBSR.1.mod.239	VBSR.1.mod.95	12971	151	26	2	1.44
VBSR.1.mod.456	VBSR.1.mod.780	12971	107	206	5	1.56
VBSR.1.mod.248	VBSR.1.mod.943	12971	89	36	2	1.6
VBSR.1.mod.13	VBSR.1.mod.990	12971	63	129	3	1.61
VBSR.1.mod.521	VBSR.1.mod.792	12971	143	99	4	1.62
VBSR.1.mod.64	VBSR.1.mod.683	12971	117	121	4	1.62
VBSR.1.mod.248	VBSR.1.mod.942	12971	89	152	4	1.69
VBSR.1.mod.550	VBSR.1.mod.757	12971	91	147	4	1.7
VBSR.1.mod.830	VBSR.1.mod.948	12971	157	84	4	1.72
VBSR.1.mod.64	VBSR.1.mod.839	12971	117	110	4	1.76
VBSR.1.mod.231	VBSR.1.mod.64	12971	162	117	5	1.81
VBSR.1.mod.248	VBSR.1.mod.437	12971	89	139	4	1.82
VBSR.1.mod.263	VBSR.1.mod.719	12971	76	154	4	1.9
VBSR.1.mod.550	VBSR.1.mod.64	12971	91	117	4	2.04
VBSR.1.mod.757	VBSR.1.mod.943	12971	147	36	3	2.11
VBSR.1.mod.640	VBSR.1.mod.943	12971	128	36	3	2.28
VBSR.1.mod.351	VBSR.1.mod.943	12971	156	36	4	3.06
VBSR.1.mod.229	VBSR.1.mod.437	12971	68	139	5	3.1
VBSR.1.mod.263	VBSR.1.mod.683	12971	76	121	5	3.15
VBSR.1.mod.946	VBSR.1.mod.95	12971	19	26	2	3.19
VBSR.1.mod.437	VBSR.1.mod.81	12971	139	132	7	3.27
VBSR.1.mod.248	VBSR.1.mod.757	12971	89	147	6	3.29
VBSR.1.mod.263	VBSR.1.mod.456	12971	76	107	5	3.39
VBSR.1.mod.248	VBSR.1.mod.550	12971	89	91	5	3.4
VBSR.1.mod.263	VBSR.1.mod.521	12971	76	143	6	3.73
VBSR.1.mod.792	VBSR.1.mod.942	12971	99	152	7	3.8
VBSR.1.mod.683	VBSR.1.mod.780	12971	121	206	9	3.88
VBSR.1.mod.351	VBSR.1.mod.792	12971	156	99	8	4.61
VBSR.1.mod.521	VBSR.1.mod.780	12971	143	206	11	4.76
VBSR.1.mod.437	VBSR.1.mod.792	12971	139	99	8	4.97
VBSR.1.mod.550	VBSR.1.mod.792	12971	91	99	7	5.23
VBSR.1.mod.437	VBSR.1.mod.780	12971	139	206	12	5.67
VBSR.1.mod.456	VBSR.1.mod.839	12971	107	110	9	6.53
VBSR.1.mod.351	VBSR.1.mod.64	12971	156	117	11	6.81
VBSR.1.mod.64	VBSR.1.mod.942	12971	117	152	11	6.92
VBSR.1.mod.248	VBSR.1.mod.456	12971	89	107	9	7.34
VBSR.1.mod.64	VBSR.1.mod.780	12971	117	206	13	7.39
VBSR.1.mod.780	VBSR.1.mod.839	12971	206	110	13	7.72
VBSR.1.mod.307	VBSR.1.mod.471	12971	119	70	9	7.86
VBSR.1.mod.248	VBSR.1.mod.307	12971	89	119	10	8.1
VBSR.1.mod.351	VBSR.1.mod.780	12971	156	206	16	8.46
VBSR.1.mod.229	VBSR.1.mod.521	12971	68	143	10	8.49
VBSR.1.mod.111	VBSR.1.mod.948	12971	109	84	10	8.72
VBSR.1.mod.323	VBSR.1.mod.933	12971	142	84	11	8.76
VBSR.1.mod.64	VBSR.1.mod.792	12971	117	99	11	8.89
VBSR.1.mod.229	VBSR.1.mod.942	12971	68	152	11	9.46
VBSR.1.mod.456	VBSR.1.mod.942	12971	107	152	13	9.48
VBSR.1.mod.780	VBSR.1.mod.81	12971	206	132	16	9.55
VBSR.1.mod.229	VBSR.1.mod.839	12971	68	110	10	9.61
VBSR.1.mod.248	VBSR.1.mod.81	12971	89	132	12	10
VBSR.1.mod.351	VBSR.1.mod.81	12971	156	132	15	10.3
VBSR.1.mod.40	VBSR.1.mod.471	12971	106	70	11	11
VBSR.1.mod.222	VBSR.1.mod.933	12971	140	84	14	12.6
VBSR.1.mod.13	VBSR.1.mod.639	12971	63	97	12	13.5
VBSR.1.mod.471	VBSR.1.mod.757	12971	70	147	14	13.5
VBSR.1.mod.231	VBSR.1.mod.780	12971	162	206	23	15.1
VBSR.1.mod.231	VBSR.1.mod.683	12971	162	121	20	16.5
VBSR.1.mod.239	VBSR.1.mod.81	12971	151	132	21	17.6
VBSR.1.mod.239	VBSR.1.mod.351	12971	151	156	24	19.8
VBSR.1.mod.780	VBSR.1.mod.942	12971	206	152	27	20.3
VBSR.1.mod.640	VBSR.1.mod.81	12971	128	132	22	20.5
VBSR.1.mod.307	VBSR.1.mod.40	12971	119	106	22	23.5
VBSR.1.mod.437	VBSR.1.mod.683	12971	139	121	25	24.9
VBSR.1.mod.351	VBSR.1.mod.640	12971	156	128	27	25.7
VBSR.1.mod.456	VBSR.1.mod.521	12971	107	143	25	26
VBSR.1.mod.683	VBSR.1.mod.839	12971	121	110	27	30.9
VBSR.1.mod.683	VBSR.1.mod.942	12971	121	152	31	32.8
VBSR.1.mod.40	VBSR.1.mod.832	12971	106	118	30	36.8
VBSR.1.mod.39	VBSR.1.mod.528	12971	173	108	34	37.4
VBSR.1.mod.528	VBSR.1.mod.977	12971	108	147	33	38.4
VBSR.1.mod.40	VBSR.1.mod.991	12971	106	111	31	39.5
VBSR.1.mod.40	VBSR.1.mod.757	12971	106	147	34	40.4
VBSR.1.mod.229	VBSR.1.mod.456	12971	68	107	28	41.1
VBSR.1.mod.719	VBSR.1.mod.933	12971	154	84	33	41.9
VBSR.1.mod.40	VBSR.1.mod.692	12971	106	106	32	42.1
VBSR.1.mod.229	VBSR.1.mod.683	12971	68	121	30	43.5
VBSR.1.mod.445	VBSR.1.mod.528	12971	153	108	40	50
VBSR.1.mod.521	VBSR.1.mod.683	12971	143	121	41	50.7
VBSR.1.mod.239	VBSR.1.mod.780	12971	151	206	52	56
VBSR.1.mod.317	VBSR.1.mod.528	12971	132	108	43	58.8
VBSR.1.mod.830	VBSR.1.mod.933	12971	157	84	43	61.1
VBSR.1.mod.946	VBSR.1.mod.946	12971	19	19	19	61.1
VBSR.1.mod.640	VBSR.1.mod.780	12971	128	206	53	62.3
VBSR.1.mod.190	VBSR.1.mod.528	12971	141	108	47	65.2
VBSR.1.mod.456	VBSR.1.mod.683	12971	107	121	48	71.4
VBSR.1.mod.239	VBSR.1.mod.640	12971	151	128	57	78.7
VBSR.1.mod.528	VBSR.1.mod.842	12971	108	170	56	78.7
VBSR.1.mod.95	VBSR.1.mod.95	12971	26	26	26	80.3
VBSR.1.mod.437	VBSR.1.mod.839	12971	139	110	56	84.1
VBSR.1.mod.521	VBSR.1.mod.839	12971	143	110	57	85.4
VBSR.1.mod.228	VBSR.1.mod.528	12971	177	108	64	94.5
VBSR.1.mod.317	VBSR.1.mod.39	12971	132	173	72	104
VBSR.1.mod.639	VBSR.1.mod.77	12971	97	110	60	106
VBSR.1.mod.943	VBSR.1.mod.943	12971	36	36	36	106
VBSR.1.mod.521	VBSR.1.mod.942	12971	143	152	74	111
VBSR.1.mod.437	VBSR.1.mod.942	12971	139	152	74	112
VBSR.1.mod.228	VBSR.1.mod.317	12971	177	132	77	114
VBSR.1.mod.830	VBSR.1.mod.990	12971	157	129	74	114
VBSR.1.mod.307	VBSR.1.mod.757	12971	119	147	73	118
VBSR.1.mod.228	VBSR.1.mod.445	12971	177	153	83	120
VBSR.1.mod.228	VBSR.1.mod.977	12971	177	147	82	120
VBSR.1.mod.222	VBSR.1.mod.830	12971	140	157	80	124
VBSR.1.mod.231	VBSR.1.mod.521	12971	162	143	81	124
VBSR.1.mod.222	VBSR.1.mod.990	12971	140	129	77	126
VBSR.1.mod.317	VBSR.1.mod.445	12971	132	153	79	126
VBSR.1.mod.231	VBSR.1.mod.437	12971	162	139	82	127
VBSR.1.mod.231	VBSR.1.mod.839	12971	162	110	77	128
VBSR.1.mod.317	VBSR.1.mod.977	12971	132	147	80	130
VBSR.1.mod.437	VBSR.1.mod.521	12971	139	143	81	131
VBSR.1.mod.190	VBSR.1.mod.977	12971	141	147	82	132
VBSR.1.mod.190	VBSR.1.mod.317	12971	141	132	82	137
VBSR.1.mod.228	VBSR.1.mod.39	12971	177	173	95	140
VBSR.1.mod.190	VBSR.1.mod.445	12971	141	153	87	142
VBSR.1.mod.317	VBSR.1.mod.842	12971	132	170	88	142
VBSR.1.mod.323	VBSR.1.mod.830	12971	142	157	88	142
VBSR.1.mod.719	VBSR.1.mod.990	12971	154	129	85	142
VBSR.1.mod.190	VBSR.1.mod.228	12971	141	177	91	143
VBSR.1.mod.323	VBSR.1.mod.719	12971	142	154	88	143
VBSR.1.mod.692	VBSR.1.mod.991	12971	106	111	76	146
VBSR.1.mod.839	VBSR.1.mod.942	12971	110	152	83	147
VBSR.1.mod.190	VBSR.1.mod.39	12971	141	173	94	152
VBSR.1.mod.39	VBSR.1.mod.842	12971	173	170	100	155
VBSR.1.mod.39	VBSR.1.mod.977	12971	173	147	97	157
VBSR.1.mod.832	VBSR.1.mod.991	12971	118	111	82	157
VBSR.1.mod.190	VBSR.1.mod.842	12971	141	170	96	158
VBSR.1.mod.222	VBSR.1.mod.719	12971	140	154	94	160
VBSR.1.mod.323	VBSR.1.mod.990	12971	142	129	92	165
VBSR.1.mod.222	VBSR.1.mod.323	12971	140	142	95	168
VBSR.1.mod.39	VBSR.1.mod.445	12971	173	153	103	169
VBSR.1.mod.842	VBSR.1.mod.977	12971	170	147	102	171
VBSR.1.mod.13	VBSR.1.mod.13	12971	63	63	63	172
VBSR.1.mod.445	VBSR.1.mod.842	12971	153	170	106	178
VBSR.1.mod.692	VBSR.1.mod.832	12971	106	118	88	180
VBSR.1.mod.445	VBSR.1.mod.977	12971	153	147	103	181
VBSR.1.mod.719	VBSR.1.mod.830	12971	154	157	105	181
VBSR.1.mod.229	VBSR.1.mod.229	12971	68	68	68	183
VBSR.1.mod.231	VBSR.1.mod.942	12971	162	152	107	185
VBSR.1.mod.471	VBSR.1.mod.471	12971	70	70	70	188
VBSR.1.mod.228	VBSR.1.mod.842	12971	177	170	115	191
VBSR.1.mod.263	VBSR.1.mod.263	12971	76	76	76	201
VBSR.1.mod.933	VBSR.1.mod.933	12971	84	84	84	219
VBSR.1.mod.948	VBSR.1.mod.948	12971	84	84	84	219
VBSR.1.mod.248	VBSR.1.mod.248	12971	89	89	89	230
VBSR.1.mod.550	VBSR.1.mod.550	12971	91	91	91	234
VBSR.1.mod.639	VBSR.1.mod.639	12971	97	97	97	247
VBSR.1.mod.792	VBSR.1.mod.792	12971	99	99	99	251
VBSR.1.mod.40	VBSR.1.mod.40	12971	106	106	106	266
VBSR.1.mod.692	VBSR.1.mod.692	12971	106	106	106	266
VBSR.1.mod.456	VBSR.1.mod.456	12971	107	107	107	268
VBSR.1.mod.528	VBSR.1.mod.528	12971	108	108	108	270
VBSR.1.mod.111	VBSR.1.mod.111	12971	109	109	109	272
VBSR.1.mod.77	VBSR.1.mod.77	12971	110	110	110	274
VBSR.1.mod.839	VBSR.1.mod.839	12971	110	110	110	274
VBSR.1.mod.991	VBSR.1.mod.991	12971	111	111	111	276
VBSR.1.mod.64	VBSR.1.mod.64	12971	117	117	117	288
VBSR.1.mod.832	VBSR.1.mod.832	12971	118	118	118	290
VBSR.1.mod.307	VBSR.1.mod.307	12971	119	119	119	292
VBSR.1.mod.683	VBSR.1.mod.683	12971	121	121	121	297
VBSR.1.mod.190	VBSR.1.mod.190	12971	141	141	141	300
VBSR.1.mod.222	VBSR.1.mod.222	12971	140	140	140	300
VBSR.1.mod.228	VBSR.1.mod.228	12971	177	177	177	300
VBSR.1.mod.231	VBSR.1.mod.231	12971	162	162	162	300
VBSR.1.mod.239	VBSR.1.mod.239	12971	151	151	151	300
VBSR.1.mod.317	VBSR.1.mod.317	12971	132	132	132	300
VBSR.1.mod.323	VBSR.1.mod.323	12971	142	142	142	300
VBSR.1.mod.351	VBSR.1.mod.351	12971	156	156	156	300
VBSR.1.mod.39	VBSR.1.mod.39	12971	173	173	173	300
VBSR.1.mod.437	VBSR.1.mod.437	12971	139	139	139	300
VBSR.1.mod.445	VBSR.1.mod.445	12971	153	153	153	300
VBSR.1.mod.521	VBSR.1.mod.521	12971	143	143	143	300
VBSR.1.mod.545	VBSR.1.mod.545	12971	146	146	146	300
VBSR.1.mod.640	VBSR.1.mod.640	12971	128	128	128	300
VBSR.1.mod.719	VBSR.1.mod.719	12971	154	154	154	300
VBSR.1.mod.757	VBSR.1.mod.757	12971	147	147	147	300
VBSR.1.mod.780	VBSR.1.mod.780	12971	206	206	206	300
VBSR.1.mod.81	VBSR.1.mod.81	12971	132	132	132	300
VBSR.1.mod.830	VBSR.1.mod.830	12971	157	157	157	300
VBSR.1.mod.842	VBSR.1.mod.842	12971	170	170	170	300
VBSR.1.mod.942	VBSR.1.mod.942	12971	152	152	152	300
VBSR.1.mod.977	VBSR.1.mod.977	12971	147	147	147	300
VBSR.1.mod.990	VBSR.1.mod.990	12971	129	129	129	300
